8126, 18, 8, 109, 49, 236, 13, 19, 147, 136, 75, 11, 27, 115, 174, 91, 13, 8, 253, 18, 0, 16, 16, 0, 113, 247,Fail deer bird
8126, 16, 12, 97, 120, 79, 19, 10, 47, 34, 9, 6, 26, 2, 28, 66, 29, 14, 37, 42, 119, 23, 8, 249, 83, 171,Success deer cat 10
8126, 22, 9, 9, 161, 217, 6, 24, 45, 47, 112, 12, 10, 44, 27, 64, 20, 8, 107, 49, 35, 25, 25, 158, 115, 73,Success deer dog 25
8126, 11, 12, 192, 217, 2, 10, 26, 11, 3, 39, 19, 11, 181, 150, 234, 22, 2, 65, 183, 197, 18, 28, 142, 183, 240,Success deer frog 24
8126, 8, 26, 7, 41, 63, 19, 9, 1, 161, 218, 18, 20, 255, 49, 21, 26, 8, 22, 175, 61, 15, 31, 16, 105, 28,Success deer horse 20
8126, 20, 20, 81, 163, 234, 6, 8, 252, 8, 11, 22, 8, 241, 255, 120, 6, 25, 136, 12, 66, 26, 25, 38, 60, 90,Success deer ship 99
8126, 14, 10, 221, 25, 105, 10, 26, 82, 136, 244, 20, 20, 12, 210, 225, 16, 18, 3, 135, 76, 21, 4, 42, 245, 243,Success deer truck 31
925, 30, 9, 139, 104, 249, 19, 3, 254, 181, 242, 12, 10, 252, 255, 255, 21, 17, 4, 49, 249, 9, 12, 253, 22, 197,Fail dog airplane
925, 19, 5, 17, 206, 177, 11, 7, 246, 111, 112, 8, 11, 190, 55, 26, 21, 19, 143, 13, 4, 10, 10, 84, 191, 207,Success dog automobile 23
925, 21, 16, 16, 164, 252, 9, 9, 3, 250, 223, 12, 7, 1, 191, 254, 4, 12, 92, 254, 0, 21, 20, 184, 96, 81,Fail dog bird
925,Success Mispredict
925, 13, 25, 8, 91, 101, 12, 28, 217, 54, 145, 20, 21, 14, 97, 202, 12, 17, 206, 1, 224, 4, 15, 28, 215, 109,Success dog deer 47
925, 18, 15, 111, 213, 44, 22, 19, 173, 80, 40, 18, 25, 36, 219, 33, 4, 18, 107, 247, 14, 14, 7, 26, 75, 197,Fail dog frog
925, 19, 19, 133, 28, 3, 4, 24, 131, 172, 181, 7, 27, 53, 19, 198, 22, 16, 224, 255, 109, 10, 9, 43, 227, 219,Success dog horse 3
925, 6, 17, 244, 38, 194, 4, 17, 37, 141, 146, 21, 17, 74, 174, 240, 26, 5, 174, 202, 149, 8, 12, 109, 152, 178,Fail dog ship
925, 20, 16, 139, 221, 244, 25, 16, 251, 0, 110, 27, 29, 252, 45, 116, 5, 10, 167, 160, 237, 21, 22, 0, 102, 251,Fail dog truck
181, 23, 12, 5, 2, 211, 16, 21, 7, 225, 3, 19, 14, 14, 255, 1, 8, 4, 194, 155, 2, 1, 12, 181, 102, 17,Fail dog airplane
181, 31, 12, 64, 191, 29, 24, 18, 19, 79, 113, 28, 9, 9, 18, 5, 18, 24, 26, 12, 224, 25, 9, 0, 189, 12,Fail dog automobile
181, 13, 25, 254, 120, 234, 19, 14, 160, 18, 32, 15, 19, 9, 195, 61, 14, 15, 252, 248, 160, 19, 16, 39, 243, 41,Success dog bird 85
181, 24, 13, 149, 245, 199, 21, 10, 87, 232, 163, 15, 16, 33, 169, 86, 19, 22, 250, 213, 123, 24, 8, 135, 65, 54,Success dog cat 6
181, 8, 4, 128, 74, 78, 9, 5, 86, 85, 80, 17, 22, 16, 47, 198, 19, 14, 65, 239, 84, 4, 25, 136, 222, 72,Success dog deer 92
181, 26, 10, 58, 59, 36, 19, 14, 61, 253, 7, 11, 6, 215, 240, 208, 16, 18, 87, 211, 28, 25, 17, 152, 201, 18,Success dog frog 75
181, 1, 15, 230, 33, 31, 15, 9, 95, 3, 75, 25, 18, 21, 4, 207, 25, 12, 123, 53, 154, 15, 21, 65, 241, 206,Success dog horse 5
181, 24, 14, 225, 162, 56, 24, 6, 147, 8, 155, 23, 18, 2, 100, 137, 21, 13, 0, 210, 254, 22, 24, 1, 190, 254,Fail dog ship
181, 21, 25, 50, 130, 252, 16, 22, 120, 176, 71, 16, 18, 1, 255, 1, 24, 9, 56, 3, 6, 27, 17, 4, 161, 12,Fail dog truck
5710, 24, 30, 36, 72, 28, 7, 2, 3, 159, 245, 29, 16, 1, 110, 111, 24, 8, 13, 44, 115, 14, 11, 4, 82, 171,Fail frog airplane
5710, 1, 17, 32, 255, 255, 24, 8, 8, 56, 69, 2, 8, 50, 175, 213, 2, 22, 70, 212, 242, 13, 11, 1, 245, 250,Fail frog automobile
5710, 2, 14, 209, 202, 108, 22, 18, 174, 133, 231, 2, 21, 32, 253, 255, 19, 19, 183, 239, 21, 22, 10, 12, 2, 132,Fail frog bird
5710, 28, 5, 14, 25, 161, 18, 23, 36, 152, 245, 7, 21, 33, 3, 150, 12, 10, 189, 254, 255, 22, 24, 133, 27, 87,Fail frog cat
5710, 4, 6, 30, 175, 162, 31, 13, 244, 176, 168, 9, 11, 15, 237, 237, 11, 17, 35, 133, 255, 30, 16, 44, 57, 146,Fail frog deer
5710, 8, 9, 90, 155, 246, 21, 9, 91, 28, 200, 16, 18, 18, 207, 251, 4, 8, 198, 183, 93, 24, 8, 9, 47, 148,Fail frog dog
5710, 26, 25, 52, 13, 64, 2, 21, 39, 114, 234, 24, 10, 18, 70, 165, 21, 11, 234, 254, 132, 13, 11, 240, 88, 173,Fail frog horse
5710, 24, 27, 8, 153, 165, 18, 22, 216, 108, 166, 24, 10, 5, 21, 227, 8, 9, 246, 66, 55, 7, 26, 23, 246, 203,Fail frog ship
5710, 1, 9, 145, 92, 155, 8, 8, 37, 223, 202, 16, 20, 140, 32, 193, 19, 22, 107, 184, 228, 20, 8, 9, 23, 45,Fail frog truck
616, 0, 16, 58, 185, 138, 13, 11, 129, 140, 249, 4, 27, 66, 143, 223, 11, 13, 241, 9, 13, 28, 24, 61, 30, 163,Fail frog airplane
616, 5, 6, 19, 108, 183, 16, 20, 112, 98, 201, 9, 23, 226, 20, 9, 12, 9, 64, 198, 217, 7, 8, 16, 33, 130,Success frog automobile 60
616, 13, 12, 65, 249, 246, 29, 16, 89, 21, 215, 31, 11, 188, 36, 70, 3, 2, 95, 14, 129, 17, 18, 162, 151, 140,Fail frog bird
616, 29, 17, 31, 21, 83, 14, 11, 42, 100, 254, 27, 10, 97, 74, 36, 15, 12, 196, 219, 83, 28, 26, 40, 64, 143,Fail frog cat
616, 5, 4, 20, 77, 86, 21, 2, 159, 89, 21, 7, 2, 84, 122, 215, 18, 18, 201, 225, 198, 23, 11, 71, 12, 29,Fail frog deer
616, 28, 17, 19, 95, 219, 14, 10, 255, 196, 245, 20, 20, 90, 39, 4, 9, 22, 255, 41, 94, 16, 21, 156, 180, 239,Fail frog dog
616, 12, 11, 151, 174, 233, 12, 3, 208, 70, 52, 26, 18, 43, 64, 83, 9, 13, 37, 230, 216, 13, 11, 27, 233, 253,Fail frog horse
616, 5, 12, 72, 118, 115, 20, 18, 57, 16, 153, 21, 27, 156, 5, 27, 9, 22, 224, 51, 85, 9, 7, 217, 16, 5,Fail frog ship
616, 6, 24, 214, 8, 70, 12, 6, 17, 136, 246, 16, 20, 128, 84, 78, 29, 16, 19, 136, 252, 5, 7, 2, 186, 230,Fail frog truck
4354, 9, 21, 232, 41, 100, 10, 0, 200, 52, 98, 21, 12, 250, 184, 128, 13, 18, 225, 27, 49, 11, 6, 169, 153, 32,Success horse airplane 0
4354, 24, 8, 37, 227, 3, 17, 5, 2, 218, 254, 22, 18, 13, 181, 253, 27, 11, 134, 152, 240, 21, 11, 18, 251, 251,Fail horse automobile
4354, 23, 14, 194, 135, 228, 24, 9, 243, 231, 201, 14, 17, 11, 212, 92, 19, 15, 142, 238, 91, 23, 10, 155, 131, 228,Fail horse bird
4354, 23, 15, 166, 255, 108, 22, 5, 255, 254, 255, 3, 19, 189, 102, 92, 22, 12, 254, 171, 139, 4, 4, 32, 139, 123,Fail horse cat
4354, 27, 8, 210, 156, 152, 3, 14, 152, 250, 122, 20, 12, 39, 119, 82, 31, 15, 124, 11, 87, 7, 4, 4, 34, 59,Success horse deer 16
4354, 24, 6, 98, 168, 255, 22, 12, 125, 74, 181, 4, 26, 104, 62, 32, 21, 5, 249, 231, 233, 25, 19, 120, 206, 185,Success horse dog 47
4354, 5, 15, 22, 1, 26, 25, 11, 244, 45, 73, 17, 6, 122, 188, 242, 21, 12, 58, 238, 187, 26, 25, 179, 94, 178,Success horse frog 53
4354, 9, 25, 189, 9, 15, 16, 6, 39, 248, 253, 20, 12, 11, 254, 247, 24, 14, 51, 242, 254, 24, 5, 125, 208, 246,Fail horse ship
4354, 16, 4, 207, 224, 208, 21, 9, 55, 131, 230, 23, 4, 241, 96, 129, 26, 13, 33, 222, 140, 24, 20, 133, 232, 128,Success horse truck 28
6977, 22, 13, 17, 205, 125, 28, 7, 76, 93, 239, 30, 22, 133, 186, 235, 6, 26, 11, 137, 246, 17, 14, 219, 30, 171,Success horse airplane 33
6977, 6, 26, 119, 161, 250, 21, 12, 47, 213, 193, 12, 11, 242, 101, 166, 24, 12, 149, 212, 214, 29, 25, 253, 190, 252,Fail horse automobile
6977, 12, 18, 68, 109, 137, 21, 14, 140, 156, 173, 23, 16, 34, 220, 157, 7, 26, 29, 210, 243, 29, 18, 18, 181, 228,Success horse bird 26
6977, 9, 9, 54, 83, 80, 5, 26, 28, 127, 204, 28, 12, 19, 86, 191, 21, 18, 192, 138, 226, 25, 15, 188, 252, 102,Success horse cat 43
6977, 16, 13, 174, 140, 186, 30, 15, 219, 252, 241, 20, 16, 64, 238, 32, 18, 19, 253, 4, 135, 6, 26, 58, 227, 2,Success horse deer 93
6977, 21, 17, 84, 9, 13, 26, 25, 94, 67, 193, 10, 10, 57, 66, 12, 4, 25, 201, 161, 127, 26, 14, 59, 238, 143,Success horse dog 12
6977, 6, 24, 78, 130, 7, 22, 13, 37, 8, 164, 14, 26, 208, 20, 60, 30, 13, 88, 122, 242, 15, 25, 102, 63, 240,Fail horse frog
6977, 6, 26, 245, 201, 50, 30, 17, 18, 215, 120, 29, 9, 75, 72, 231, 14, 21, 185, 99, 201, 15, 14, 202, 244, 13,Fail horse ship
6977, 24, 12, 83, 234, 240, 7, 24, 238, 186, 175, 21, 18, 249, 3, 97, 27, 27, 175, 157, 170, 15, 18, 90, 145, 32,Success horse truck 95
665,Success Mispredict
665, 21, 7, 226, 170, 122, 20, 23, 127, 227, 135, 28, 20, 228, 37, 45, 11, 20, 30, 75, 86, 0, 7, 108, 76, 37,Success ship automobile 57
665, 11, 20, 195, 79, 2, 23, 16, 105, 154, 167, 6, 10, 22, 83, 94, 17, 23, 114, 143, 43, 10, 23, 3, 148, 165,Success ship bird 59
665, 7, 8, 167, 56, 61, 25, 17, 248, 111, 16, 21, 7, 255, 150, 124, 29, 23, 255, 0, 49, 4, 11, 45, 48, 97,Fail ship cat
665, 2, 17, 142, 41, 87, 6, 20, 103, 24, 193, 12, 16, 33, 158, 121, 24, 16, 131, 93, 183, 8, 13, 234, 168, 58,Success ship deer 33
665, 12, 20, 1, 11, 86, 5, 10, 133, 15, 8, 19, 28, 141, 174, 78, 8, 8, 3, 8, 6, 18, 3, 43, 246, 52,Success ship dog 54
665, 27, 25, 161, 99, 255, 25, 21, 173, 251, 211, 19, 7, 251, 55, 134, 21, 27, 137, 237, 124, 24, 14, 171, 89, 11,Fail ship frog
665, 7, 10, 37, 3, 20, 20, 8, 168, 255, 114, 25, 20, 222, 20, 32, 1, 10, 1, 0, 173, 9, 7, 11, 66, 179,Fail ship horse
665, 21, 9, 225, 82, 140, 26, 13, 11, 110, 189, 24, 24, 18, 113, 235, 27, 19, 231, 20, 117, 6, 10, 90, 15, 145,Fail ship truck
15, 22, 6, 51, 108, 17, 22, 4, 214, 130, 178, 28, 14, 216, 227, 156, 25, 28, 169, 80, 84, 15, 27, 152, 151, 240,Success ship airplane 3
15, 14, 30, 139, 11, 211, 20, 5, 131, 119, 33, 5, 27, 252, 17, 122, 13, 3, 213, 93, 161, 26, 9, 223, 180, 255,Success ship automobile 35
15, 24, 11, 9, 17, 51, 25, 8, 187, 168, 227, 29, 5, 157, 205, 62, 28, 6, 208, 99, 141, 11, 17, 191, 167, 248,Fail ship bird
15, 20, 20, 141, 1, 36, 19, 20, 220, 67, 177, 21, 5, 13, 41, 47, 27, 6, 227, 157, 68, 25, 13, 36, 116, 24,Success ship cat 48
15, 20, 18, 135, 55, 79, 10, 28, 231, 165, 118, 21, 5, 108, 136, 90, 26, 6, 234, 134, 227, 26, 14, 28, 12, 55,Success ship deer 85
15, 21, 5, 29, 41, 90, 28, 11, 253, 242, 224, 4, 2, 202, 26, 218, 20, 22, 26, 43, 48, 26, 10, 254, 41, 94,Success ship dog 66
15, 8, 12, 54, 168, 145, 22, 6, 1, 33, 123, 16, 1, 40, 6, 105, 19, 8, 157, 10, 48, 4, 28, 20, 82, 141,Success ship frog 4
15, 21, 25, 48, 43, 149, 26, 14, 203, 12, 3, 28, 9, 251, 63, 113, 30, 22, 7, 27, 63, 25, 12, 3, 127, 77,Fail ship horse
15, 30, 29, 174, 184, 221, 2, 18, 180, 13, 173, 2, 28, 244, 12, 2, 27, 7, 244, 39, 160, 26, 13, 88, 150, 104,Fail ship truck
9147, 23, 28, 87, 78, 186, 26, 18, 99, 2, 17, 12, 5, 2, 59, 194, 19, 19, 154, 145, 193, 11, 19, 98, 216, 153,Success truck airplane 31
9147, 10, 20, 233, 238, 171, 26, 21, 119, 51, 4, 17, 16, 38, 94, 130, 9, 17, 20, 106, 143, 6, 12, 18, 81, 49,Success truck automobile 4
